original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,Class
419,719.8,719271892,3.955817353,194,2.100304778,770,591.2818961,98.65967583,615,311,459,78.5070571,602.2616192,-0.530653497,2124924833,0.074286758,13104.77732,179.5903855,9300.499451,-314.7214769,63.47734984,10.96734215,0.698383103,2.289117856,2.750305437,5.258822829,0.473512226,0.411545319,0.973129998,0.902411475,-0.20658823,0.857970738,0.373317181,12.898719,0.0174714,6.818508837,0.756051912,0.071785775,25.797438,4.692454511,18.611173,6.817704153,217.1533031,0.109507465,11.49619013,147.3106404,21.17788392,169.2486132,35.82501261,8806.891578,0.311357093,0.022558539,0.179217168,19.12174647,0.006924694,113.9955713,0.067516269,21.12869502,158.7438446,1.800480333,345.1210145,0.033209136,0.024529976,4.631481768,1302.115107,0.762373795,0.848752861,0.353324643,0.892061551,135.5068987,0.023031093,27.7,0.06925,16.491775,95.08,425.5925,114037.6,2.021437952,0.043370889,120.41,0.301025,0.566015501,52.56100562,0.025022806,6.120759481,0.201714574,401.0156938,0.748500765,0.005611536,190.8858009,0.181312038,0.73143702,0.652828157,0.375212727,12.19140459,32.4919804,25.35818421,33.98676072,34.51536895,38.48127508,5781.264175,21.21167968,0.722073309,2157.337251,0.373160123,5858.321437,1
883,1726.1,8489418765,5.603134149,471,2.290008234,2121,1337.378444,262.1138865,1374,306,1815,195.5602434,1373.512833,-0.22174194,22384209634,0.023177284,97956.39967,1976.777104,641322.0245,-2671.540348,521.9893274,41.14028684,0.852435023,4.384034203,3.628813235,21.1986463,0.334727078,0.250093398,0.992707801,0.946394925,-0.255668218,0.966704077,0.250828161,43.0860294,0.001951716,9.655693645,0.876961089,0.008936236,86.17205881,6.457742205,140.7824035,8.072951006,825.8506667,0.18352237,3.885944889,104.2977778,156.8156516,1922.384,13.16,29207.62133,0.008370698,0.001049574,0.324575047,559.0168905,0.000539133,94.0723816,0.022680199,158.9842105,1902.627354,1.2966287,2542.708556,0.001277857,0.001083207,6.009404412,3582.729597,0.861320822,0.921333333,0.110627025,0.942019911,1778.652574,0.001043955,35.86112725,0.020837378,175.9011973,1715.859384,38.02208019,91232.12086,0.019757216,0.001565115,661.3672284,0.384292405,0.643904929,1071.102558,0.001238858,7.518936333,0.382444444,31.18511628,0.102452748,0.003851244,4566.538055,0.210698899,5.36454919,0.8902691,0.220542182,9.696534419,43.96680189,39.48912034,44.16450958,50.1452967,50.1452967,11770.53223,39.14228516,0.631374468,3963.338591,0.336717025,11865.23438,0
525.4,946,1686946068,4.681416048,249.5,2.294786167,1123,730.439801,135.376496,736,182,941,101.6970256,748.0092026,-0.067852783,4448002328,0.042946902,25975.46429,584.5293468,42314.77308,-159.9401432,136.297173,16.63468412,0.778385527,3.117164071,3.06115234,6.123777856,0.371768001,0.286057136,0.988911837,0.92774839,-0.200314678,0.893264978,0.290137037,23.54745134,0.004088414,8.309479972,0.785492587,0.010265273,47.09490268,5.511656673,38.23296427,7.295925287,518.6583748,0.172025995,3.357487191,129.4849088,41.70672893,558.9485904,14.29021559,8348.845771,0.034293103,0.0029977,0.250679925,131.6844235,0.001095531,117.4324306,0.04274249,41.86841493,556.7871391,1.353066624,759.3229384,0.003930034,0.003055907,5.121849475,2338.706518,0.844224026,0.911289705,0.128677034,0.932481237,517.350482,0.002893505,36.71523915,0.040840088,44.96296095,525.0066741,46.60845384,26668.43826,0.112073899,0.004177758,268.2858732,0.298427,0.561893768,287.2702927,0.002926611,6.947251676,0.298175788,35.36097332,0.360317462,0.003971736,981.3675937,0.139219137,1.75595654,0.766643055,0.230415922,9.319368915,40.44585479,37.61980861,46.9709019,48.26076629,48.26076629,7862.915039,31.00753366,0.613319909,3117.832529,0.396523746,7949.707031,0
1905,3493.5,15891351588,6.618058677,941,3.434523234,5103,2728.926514,527.6023841,2773.5,556,4547,374.7710857,2808.993182,0.259032502,41901024695,0.012183336,443402.7741,8296.057144,13454126.98,14950.94571,1989.430509,722.9392491,0.462913935,18.21143742,5.524381038,377.2388893,0.148192836,0.080717069,0.980767524,0.916997924,-0.349069199,0.994870174,0.082616831,89.32635412,0.000630814,10.85345839,0.745994394,0.002722234,178.6527082,7.2847622,678.0924395,7.823813862,885.1509434,0.439498979,0.708514086,24.53723932,710.1201954,8397.944389,3.201588878,27256.24826,0.001104031,0.000758269,0.674120324,5593.880961,0.000707686,23.82620546,0.012098987,714.6032013,8392.738838,1.071373662,9010.423178,0.000783133,0.000772158,6.741289445,1886.270197,0.957490381,0.977732794,0.024548224,0.983421551,8250.385848,0.000769565,17.0132714,0.011289497,775.8813368,8306.942269,2.489714665,21438.40345,0.001184627,0.000961808,972.9124088,0.645595494,0.830923804,6871.29117,0.000934992,7.550796479,0.748262165,0.703669538,0.016559813,0.004316081,116786.7637,0.719403281,37.82889616,0.906632777,0.328177749,9.604248442,29.26538585,31.5139478,28.28454746,31.51450559,33.05216048,5244.98291,26.53295805,0.721630623,2023.012447,0.385704297,5310.351563,0
2073,3029.1,17338148875,4.619836473,105,6.381059115,3252,2770.5181,287.2296575,2925,1081,2171,115.7153898,2800.949166,-2.104760308,45715822229,0.07992711,169545.6931,5161.781676,3056654.867,-34186.8511,539.4712503,147.1947465,0.542000854,5.804424785,3.634283787,112.8432362,0.417028532,0.357503085,0.984281176,0.947437341,-0.251007633,0.935679821,0.33626734,71.15348874,0.016411431,7.418730452,0.747649106,0.054727525,142.3069775,5.077080205,171.6664992,7.159056875,291.0244344,0.131685264,9.345382773,176.638914,271.1917907,4941.151584,26.65248869,148400.0484,0.008932906,0.001345976,0.314508708,1194.886948,0.000479683,134.5729403,0.069129417,298.4138683,4852.045742,1.498843667,7632.473066,0.001693745,0.001464876,5.315437549,1551.035235,0.795726051,0.878454577,0.191144004,0.911219967,4358.138973,0.001414088,13.71488178,0.01907494,483.9541822,3740.251739,412.7315716,2306559.554,0.080505988,0.002238181,432.6522949,0.601741717,0.803215199,2808.573846,0.00106416,6.925691651,0.325339367,403.283857,0.033985932,0.00321681,14777.14556,0.374306199,20.96924337,0.768879939,0.296477951,9.868863649,33.28700705,28.75787936,35.625,37.08757583,37.08757583,5757.824707,25.59371193,0.677911066,2291.66093,0.39800811,5827.148438,1
1637,3763,8303525857,6.69181249,1426,1.709739492,4337,2699.491897,700.908278,2755,1028,3309,574.5934099,2813.478023,-0.04341512,21894062318,0.010444374,628402.0841,5999.432881,22330961.76,-39288.7157,3513.788405,484.0975194,0.757356206,16.08706822,5.325884608,215.9729819,0.151377006,0.082160568,0.975164641,0.90025837,-0.484122323,0.999127197,0.086687184,72.37089342,0.001029324,10.0588776,0.861286906,0.003367568,144.7417868,7.426805894,999.4714811,7.630771284,508.5843661,0.484827804,0.637035044,10.95614871,1006.017379,5562.84652,2.885605338,20231.18589,0.002904651,0.001667922,0.718151149,3630.291451,0.001446393,10.73902681,0.010438205,997.7805022,5526.910902,1.061179332,5981.068642,0.001729522,0.001686863,6.772762563,991.4315041,0.963387915,0.980787563,0.021170541,0.985803166,5422.823715,0.001676607,8.629090909,0.010459504,903.2484349,5147.494545,2.139393939,14012.40727,0.002654836,0.00191896,570.9175758,0.692021304,0.857507723,4245.877255,0.0017939,7.316698233,0.786463298,0.522643159,0.017430236,0.009058116,51674.08282,1.474480685,48.7866432,0.702071146,0.361050049,9.07650999,25.13920166,25.10610297,22.50312478,26.68171776,29.52991068,2715.820313,17.64950812,0.70304364,1338.964909,0.493024116,2765.917969,1
2544,4193.3,67756439961,6.15579827,1042,2.608029745,4920,3571.973336,560.534664,3868,1046,3874,434.1028472,3631.434705,-0.882523179,1.79E+11,0.019403051,428324.5024,11727.67293,11345497.33,-86511.56402,2029.710441,207.6919153,0.80640486,8.630423247,4.457573916,128.0457183,0.28380712,0.207815004,0.991987905,0.951639823,-0.295399289,0.984174598,0.210581557,106.1599053,0.001912822,10.2115278,0.88839584,0.009169125,212.3198107,6.916140409,559.3505891,8.139669849,1178.378747,0.229345805,3.604760839,99.69287661,685.2115572,11169.40911,10.45737641,150932.4146,0.001037504,0.000340744,0.457524136,3967.368814,0.000290234,87.70313388,0.018188693,695.7072114,10961.23706,1.219173194,14096.08117,0.000375739,0.000358314,6.510404855,4285.076609,0.887846693,0.937778842,0.078562459,0.954101272,10309.66901,0.000354592,30.01767871,0.011536387,692.3278989,8753.910838,31.04919293,468684.6241,0.002610406,0.000587163,1476.84166,0.567579424,0.781097183,6329.946496,0.000560122,7.706669389,0.506422733,27.15000996,0.022129753,0.002954062,33342.22761,0.55278995,21.51471283,0.743084773,0.188534763,9.770883408,51.82536779,47.25743989,50.04845309,56.45275956,58.22290142,13443.09082,38.51064163,0.582372458,4694.788715,0.349234323,13547.46094,1
2614.6,4338,69964746959,6.496836724,811,3.821690413,5416,3652.523341,521.5448852,3822,918,4498,354.4152915,3712.240053,-1.088766995,1.84E+11,0.013556252,439799.4549,13209.05005,18202825.6,-109283.3541,2257.031367,205.1722389,0.831835777,8.969240532,4.546691842,120.8363769,0.222999947,0.138422159,0.994236715,0.955526619,-0.288707725,0.98682045,0.142187377,112.6757216,0.000681567,10.98999444,0.882637457,0.002600877,225.3514431,7.308231511,615.5509016,8.27064973,1528.968879,0.301155974,1.32557069,68.82509356,703.8340936,12941.41422,5.424660232,79107.58992,0.000859002,0.000362496,0.516306437,6145.506126,0.000298872,65.49022957,0.013426263,711.3774054,12873.34281,1.130073329,14776.05276,0.000388063,0.00037249,6.724757652,4517.887672,0.925570124,0.960591506,0.044719956,0.970409403,12443.52178,0.000368802,36.40151765,0.012009739,807.0431643,12061.58595,5.368855163,78184.89739,0.000968794,0.000521119,1563.065325,0.515692948,0.746364397,8667.359993,0.000484148,7.95542914,0.597006106,2.563147269,0.01559448,0.003081869,58539.6141,0.360754552,35.16536997,0.924292102,0.212846663,9.799959495,46.04234492,48.1875,45.39823785,49.83762698,50.00453104,13292.46826,42.55657578,0.629505884,4310.769011,0.324301621,13386.62109,1
1239,2038,20489026821,5.580970769,430,3.000128075,3013,1703.117992,253.1312704,1770,573,2440,178.5099054,1731.882895,-0.353155758,54023801188,0.025678338,98807.46756,2393.016124,653488.8979,-4853.761831,457.3712813,68.91264588,0.727718271,5.383277992,3.896986196,38.78275395,0.308135936,0.22300228,0.993396337,0.951443504,-0.196361516,0.930010397,0.228622999,47.91203985,0.001829133,9.831058744,0.782978542,0.006492753,95.8240797,6.327898286,131.5709818,7.940377074,1423.851413,0.208439674,2.782548519,175.4087249,158.2073513,2333.949788,10.07041429,24611.13117,0.005586256,0.000800899,0.376999905,853.1180812,0.000434248,161.011518,0.025213952,161.0229803,2327.468035,1.232312727,2891.860372,0.000946903,0.000818641,5.944464946,5639.424289,0.881111331,0.934630587,0.082204209,0.95101288,2208.967622,0.00079148,62.83277815,0.020930306,196.7750291,2260.845769,17.04830113,43118.4467,0.008803092,0.001088781,1285.423718,0.428189113,0.680672905,1529.730189,0.000878028,7.548869105,0.439467135,11.8704782,0.097247531,0.002032216,11313.9588,0.145354605,6.337910975,0.770138886,0.170753528,9.961824785,58.34037453,49.11784299,60.29925373,64.3674146,64.3674146,17889.47754,44.93019103,0.535700798,6174.857443,0.345167008,18011.42578,0
813.4,1589,8597953910,5.481966001,345,3.573466715,2081,1149.151195,237.8624402,1083,287,1794,149.4053052,1190.64462,0.721312192,22670386286,0.028382792,97086.14021,1470.94564,983759.2515,11717.64955,499.4986695,73.87448714,0.737304202,6.134512592,4.075943744,34.05376162,0.282535593,0.199593072,0.986962795,0.927312169,-0.16789824,0.897761927,0.200214115,36.93053695,0.00189219,9.770307506,0.836294815,0.008654733,73.86107391,6.186398587,143.3432892,7.681828235,1406.794229,0.231952882,3.202003033,172.1416323,155.5232511,1414.573619,9.712283594,17001.33899,0.016426654,0.002366532,0.43185848,596.5189583,0.000907875,159.1844158,0.027906798,152.6386272,1402.501156,1.21803346,1754.501616,0.002816124,0.002386829,5.801108487,5113.633871,0.893901029,0.940325956,0.080429745,0.956207079,1333.33449,0.002292313,73.81488801,0.024313204,149.0499808,1374.695652,15.58333333,32637.66436,0.020056557,0.002283514,1446.926219,0.476589664,0.717947959,996.4360872,0.001354851,7.175660178,0.500577082,11.59255068,0.214452322,0.001831965,7442.223235,0.230980655,3.665762064,0.678576349,0.169584995,10.06798377,59.36836422,45,64.03173042,64.73503688,67.34983296,15870.84961,40.28596785,0.503096743,6070.615639,0.382500987,15991.69922,0
1052,1751,10345004812,5.267870993,397.75,3.106962404,1919,1448.656316,220.6141465,1497,293,1626,163.6417802,1473.2903,-0.765622184,27276868157,0.030070409,71979.18738,2419.484969,417721.5471,-5273.50015,382.1204512,29.81888483,0.85406173,3.503240827,3.316807436,17.09567718,0.378916433,0.298060172,0.993750098,0.952469854,-0.267623866,0.964522193,0.294371167,48.28423044,0.003226177,8.977028209,0.886052624,0.011971043,96.56846088,6.118662052,102.984834,7.913420418,729.9039026,0.153148112,4.754316885,143.3155686,115.2842429,2367.947755,17.26269408,48850.11897,0.00816249,0.00099026,0.260593942,511.0428184,0.000517524,125.7788368,0.029228016,116.36214,2329.640741,1.381644516,3370.381971,0.001234256,0.001043945,5.757680424,3586.578566,0.830233232,0.902433907,0.142006505,0.927582667,2134.540525,0.001006212,36.56962025,0.025717033,123.0821,1935.194796,81.06610408,255748.8741,0.030386757,0.001940352,509.0886076,0.358008866,0.621517706,1132.015825,0.001537982,7.396691559,0.298363407,69.83276461,0.078257488,0.003794145,3667.312754,0.13653581,7.080703754,0.870838263,0.211249897,9.728294779,46.0511221,42.61203065,48.84222047,51.70718337,51.98891859,12468.82324,40.10307918,0.624330188,4165.048879,0.334037046,12566.60156,1
2835.8,5540.2,80232945613,7.073842021,1395,3.050545711,8213,4555.359072,862.6683332,4907,1234,6979,607.5278912,4678.852765,-0.612192335,2.12E+11,0.009899998,1140366.918,20489.64512,121342756.6,-373116.2868,5941.818589,723.246653,0.781635338,16.34399804,5.36295603,450.5499906,0.179438247,0.105758478,0.991501846,0.949032547,-0.384014125,0.997543918,0.109763342,138.5006956,0.00056579,11.21859488,0.868139601,0.002674895,277.0013911,7.834216276,1666.266311,8.384677792,1466.836289,0.400228183,1.01232119,36.2834925,1824.347187,19709.92469,3.941882674,90452.03383,0.000844215,0.000673877,0.647504993,11516.3141,0.00064953,34.59799611,0.009704773,1844.192541,19595.20173,1.089056111,21718.61593,0.000696676,0.000691212,7.240884698,3381.852088,0.948393654,0.972630916,0.031371493,0.979828963,19117.88118,0.00068994,20.09384615,0.007728402,2045.659633,18152.97923,3.344230769,75124.53308,0.001053804,0.000923051,1716.606923,0.660233432,0.837691306,14509.03878,0.000910157,8.146022029,0.70941337,1.357215237,0.006766048,0.003721883,242899.3373,0.719313627,80.74120226,0.645610902,0.206584554,9.805095167,47.46286687,52.58564443,34.6875,55.25685761,55.25685761,9568.762207,30.6425443,0.607469414,3588.091835,0.374979726,9663.574219,1
643,1181,8312339267,5.021212614,236,3.933975779,1562,878.6839148,162.0867822,851,77,1485,100.9524153,905.1367562,0.765176951,21917300802,0.038564555,47187.1253,1140.263096,286274.778,3956.434742,260.8214079,46.13876521,0.700235594,4.906311924,3.772513546,20.97535414,0.306326706,0.219525001,0.987891787,0.928798849,-0.132108006,0.837230054,0.225589131,32.96333427,0.002490132,9.380288326,0.780270137,0.007206315,65.92666854,5.862370132,76.74004328,7.395842129,2082.874433,0.205290206,2.660469621,391.2759708,75.51004715,1142.460181,10.22215651,13324.83235,0.010522388,0.001320626,0.351855052,391.1178997,0.000601445,361.8878487,0.038234263,74.93762691,1135.852572,1.24187507,1435.82316,0.001593065,0.001340607,5.387152034,8331.212259,0.877967845,0.932697994,0.086363405,0.949562754,1074.207456,0.001287243,140.7321978,0.033293636,81.14873478,1108.603738,20.93163,30486.48379,0.019655893,0.001637099,1666.215519,0.394183941,0.651697651,723.9215061,0.001221465,7.104872902,0.416617386,15.17026725,0.485275258,0.000974809,4423.67309,0.143015471,1.340224698,0.725392052,0.133308964,9.714942685,72.87538974,60.07495318,66.5625,77.38209277,77.90822425,26618.99414,52.86322853,0.540448843,7977.325141,0.299685446,26752.14844,0
2362.9,4802,56094972542,7.06501356,1087.25,3.080402508,6410,3389.778947,702.0697507,3264,1410,5000,470.3313538,3507.35357,0.64042333,1.48E+11,0.008918802,810927.7542,8067.549117,53848180.09,197979.5643,4262.750206,711.851993,0.709727629,18.86020675,5.55764106,317.6544243,0.140936952,0.074793793,0.983692206,0.920234062,-0.312366843,0.993378659,0.076966465,84.69561802,0.000339739,11.77635318,0.745848496,0.001416608,169.391236,7.818035784,1243.65055,8.305535787,2100.446053,0.460624134,0.674990574,40.66973684,1297.490463,7715.467982,3.035526316,22926.46579,0.00181436,0.000775218,0.69329489,5448.284002,0.000613228,39.70781175,0.008891223,1296.993157,7721.628627,1.066984632,8214.113504,0.000817298,0.000780513,7.181760425,4294.442305,0.961058028,0.979369096,0.023425201,0.984759769,7607.02715,0.000772933,30.18857143,0.008625306,1291.676056,7820.454571,2.275428571,17321.74857,0.001505582,0.000848142,2308.820571,0.65966302,0.839400221,6631.843843,0.000764229,7.953602019,0.76754386,0.577991837,0.031869094,0.002382062,163851.1756,0.846400867,32.98119988,0.636823319,0.175978098,9.461715352,53.76643714,52.5,41.25,60.9375,60.9375,11924.78027,34.23972097,0.566105233,4458.82621,0.373912651,12023.4375,0
847.3,1535.7,5551339053,5.280166354,474.75,2.007696527,1886,1163.311505,233.7061461,1112,457,1429,186.6949026,1193.990587,0.262344055,14637319769,0.028914277,72319.86419,1039.800795,273851.9007,1389.229427,382.3229508,36.31734413,0.821416536,4.318672506,3.577488039,16.32042292,0.335659366,0.252413963,0.989705846,0.93457208,-0.222159136,0.937046552,0.25335605,30.86042346,0.002410279,9.213649256,0.837557571,0.008857206,61.72084692,6.100583804,104.6600737,7.767222045,716.7935285,0.184076407,3.486415169,112.5921931,115.8736516,960.2282999,12.61941448,12792.58269,0.022205034,0.002282828,0.319203045,292.9618183,0.000970539,102.7641228,0.028602573,115.5699797,956.8272898,1.305354405,1257.368099,0.00288399,0.002324878,5.670464006,3127.403266,0.865273054,0.92222749,0.114000234,0.942574551,898.6718554,0.002222134,40.01488498,0.02707367,110.4201912,921.6677943,26.61975643,27195.92896,0.047314234,0.002919732,553.2801083,0.374343781,0.635166675,575.1150685,0.002130094,7.232664311,0.379558295,19.67842108,0.191583401,0.003553263,3319.778563,0.195722044,4.224404648,0.512864883,0.148532988,8.728497224,58.76470508,34.81698804,65.69353564,67.61708595,68.58015953,10149.49951,30.1383536,0.534212317,4243.588968,0.4181082,10267.38281,0
2086.6,3855.4,53903053374,6.686745524,945.5,2.370814969,4751,2992.894728,534.4729152,3025,1215,3536,390.7706049,3062.570429,-0.162596793,1.42E+11,0.010629312,421918.7815,6146.168236,11415475.95,-17612.90474,2135.215622,219.5119547,0.808883831,10.45263964,4.792119862,103.3586509,0.200033159,0.119791665,0.989833637,0.935810587,-0.256077521,0.981289372,0.123903093,75.26968986,0.000438379,11.49082521,0.831177789,0.001731805,150.5393797,7.489525744,588.6818941,8.336567716,1988.014094,0.345922063,1.135445857,61.08665391,674.8477148,5892.678963,4.557334261,29665.35897,0.001806524,0.000606846,0.577058686,3167.271374,0.000461142,58.96030779,0.010605941,676.0449455,5868.992219,1.107151676,6572.01119,0.000652317,0.000615875,6.874156307,5219.220743,0.938138536,0.96731405,0.037059192,0.975564086,5707.543139,0.000607407,39.25566684,0.010346776,698.1241806,5593.660253,3.766209805,23563.02794,0.001602006,0.000745643,2134.409594,0.562575012,0.778626149,4190.695287,0.00066679,7.895929771,0.660170524,1.4717115,0.043799832,0.002835731,39613.93281,0.498584448,15.53761914,0.941902211,0.20603012,9.966984073,48.37634464,50.04845309,51.5625,53.20673859,53.83862606,15049.95117,45.56578598,0.567280415,5196.485603,0.345282556,15153.22266,0
1861.4,3374.3,33370118348,6.521294533,720.25,3.503378549,5262,2730.761012,467.1671817,2814.5,890,4372,314.7408376,2796.189935,-0.062006113,87987616738,0.013573803,361622.4452,6103.907977,9730588.784,-14745.79307,1653.269741,350.6195807,0.641551659,12.54932205,4.998694605,181.1031056,0.180762935,0.103972966,0.98962367,0.937767389,-0.259399909,0.980161573,0.107536288,76.01304876,0.000592601,11.1628781,0.936359345,0.002560104,152.0260975,7.244257876,500.9723303,8.030094271,1576.556701,0.369390042,0.886983757,57.93298969,578.8463626,6164.832709,3.966729147,24953.03468,0.001294518,0.000585911,0.595446896,3707.706589,0.000476039,55.62740642,0.013422184,585.4607322,6163.303072,1.09554995,6756.61815,0.000620097,0.000595995,6.694735131,3921.56943,0.945536906,0.970964602,0.033362688,0.978490938,6029.410048,0.000590489,34.32596685,0.011852889,671.480384,6178.493785,3.606353591,23223.32666,0.001316874,0.000739333,1649.546961,0.569594945,0.783428941,4900.50613,0.000675524,7.779594203,0.678537957,1.434394173,0.026412183,0.002768371,80964.20208,0.394954204,24.73459558,0.845833508,0.214397493,9.608110613,44.81447281,43.22922189,47.25743989,51.90228951,51.90228951,11139.80713,37.90558276,0.616994161,3909.502705,0.350948868,11253.51563,0
3275.3,6911.7,1.48E+11,7.357113086,2796.5,1.808035699,7414,4848.768445,1289.050121,4372.5,432,6982,1077.278423,5061.443779,0.215286612,3.90E+11,0.007614188,2107657.693,36916.19415,223950225.4,261605.4866,11740.27932,1069.621999,0.830803101,21.6052429,5.792604604,577.4586864,0.145399711,0.080549054,0.987361764,0.933772998,-0.349044447,0.99682385,0.083941327,185.0227812,0.000334612,11.9906747,0.872590581,0.002053543,370.0455623,8.13915028,3202.47533,8.551158388,2680.140977,0.464174052,0.744787408,43.96432283,3370.988991,34869.06235,3.139937652,134353.7243,0.000315301,0.000235647,0.700901425,22452.34081,0.000222164,42.52462843,0.00752276,3348.838779,34665.28554,1.066959617,37643.03795,0.000242583,0.000239881,7.48579195,5424.742161,0.959374858,0.978937412,0.02284309,0.98422007,33970.51753,0.000239235,29.92794217,0.006760321,3073.467808,32439.98419,2.484752654,104222.5683,0.000346857,0.000294337,3026.880732,0.683731812,0.852525524,26780.45688,0.000286907,8.259322414,0.766712851,0.78363436,0.010703896,0.002054201,330296.4642,1.512962731,58.19826245,0.71633451,0.177678015,10.06012158,56.61995701,48.75,56.32994319,61.62591911,61.62591911,15099.60938,40.55882914,0.522944084,5649.447949,0.374145305,15224.41406,0
